FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2020,189.324,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2021,183.656,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2022,154.36,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2023,134.478,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2024,130.316,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2025,113.863,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2018,200.923,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2019,192.349,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2020,195.425,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2021,194.027,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2022,162.11,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2023,136.946,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2024,131.192,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2025,115.07,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2018,296.392,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2019,288.258,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2020,292.025,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2021,281.933,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2022,244.902,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2023,210.276,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2024,214.207,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2025,186.328,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2018,11.66,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2019,11.086,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2020,12.015,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2021,11.685,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2022,8.472,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2023,7.033,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2024,7.131,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2025,5.778,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2018,23.156,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2019,22.43,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2020,22.514,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2021,19.757,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2022,16.076,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2023,13.37,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2024,13.408,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2025,11.465,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2018,23.781,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2019,23.086,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2020,23.312,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2021,21.355,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2022,17.082,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2023,13.768,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2024,13.822,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2025,11.934,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2018,35.053,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2019,35.138,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2020,35.543,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2021,31.967,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2022,26.589,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2023,22.327,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2024,22.525,,
A,Annuale,ITF5,Basilicata,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2025,20.74,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2018,60.816,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2019,56.326,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2020,51.173,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2021,52.244,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2022,41.138,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2023,35.257,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2024,36.261,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2025,22.452,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2018,112.013,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2019,105.944,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2020,101.202,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2021,94.401,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2022,77.452,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2023,75.653,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2024,73.296,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2025,58.595,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2018,116.336,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2019,109.93,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2020,104.734,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2021,99.838,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2022,81.694,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2023,77.702,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2024,74.717,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2025,58.932,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2018,173.183,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2019,162.827,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2020,161.297,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2021,149.441,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2022,127.334,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2023,118.962,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2024,117.694,,
A,Annuale,ITF6,Calabria,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2025,93.685,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2018,168.608,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2019,160.018,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2020,156.714,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2021,155.84,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2022,133.783,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2023,111.745,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2024,98.664,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2025,81.343,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2018,310.193,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2019,298.767,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2020,299.333,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2021,269.232,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2022,237.129,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2023,209.172,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2024,192.763,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2025,170.835,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2018,323.064,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2019,312.578,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2020,309.935,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2021,287.818,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2022,250.01,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2023,212.985,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2024,196.347,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2025,172.992,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2018,471.411,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2019,453.288,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2020,458.368,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2021,433.169,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2022,381.954,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2023,335.413,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2024,312.877,,
A,Annuale,ITG1,Sicilia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2025,282.652,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2018,30.73,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2019,31.4,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2020,26.377,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2021,26.051,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2022,21.869,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2023,23.627,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2024,16.455,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2025,15.426,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2018,61.58,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2019,60.938,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2020,55.24,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2021,48.531,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2022,42.825,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2023,39.63,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2024,35.738,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2025,32.188,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2018,63.065,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2019,62.492,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2020,57.246,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2021,50.674,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2022,44.868,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2023,40.648,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2024,36.95,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2025,32.504,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2018,92.497,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2019,87.941,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2020,83.946,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2021,76.323,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2022,69.067,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2023,65.766,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2024,58.036,,
A,Annuale,ITG2,Sardegna,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2025,52.59,,
