FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2024,8.657217,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2025,6.517225,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2018,16.723501,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2019,17.728409,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2020,20.357093,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2021,20.490613,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2022,15.68935,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2023,12.484594,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2024,11.553844,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2025,10.62779,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2018,15.036368,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2019,14.686107,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2020,17.911056,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2021,18.353668,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2022,13.584102,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2023,10.6473,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2024,10.050766,,
A,Annuale,ITC4,Lombardia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2025,8.484758,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2018,11.282829,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2019,10.037504,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2020,11.939181,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2021,12.445647,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2022,11.380587,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2023,7.888052,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2024,6.910512,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2025,6.026871,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2018,18.266784,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2019,16.14283,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2020,18.230377,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2021,17.164142,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2022,13.792741,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2023,13.433277,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2024,11.698034,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2025,10.24625,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2018,14.685726,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2019,13.00566,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2020,14.993331,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2021,14.7296,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2022,12.544086,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2023,10.5623,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2024,9.214216,,
A,Annuale,ITD,Nord-est,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2025,8.049348,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2018,9.749034,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2019,7.725746,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2020,10.058817,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2021,12.673261,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2022,7.93984,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2023,6.684822,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2024,6.395657,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2025,4.066786,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2018,15.407247,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2019,14.286224,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2020,17.14594,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2021,18.237057,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2022,13.154334,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2023,11.099498,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2024,8.998415,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2025,8.354628,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2018,12.516967,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2019,10.929952,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2020,13.518583,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2021,15.377163,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2022,10.460539,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2023,8.819003,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2024,7.651727,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2025,6.128416,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2018,8.409572,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2019,6.221534,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2020,8.884537,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2021,10.271394,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2022,6.831459,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2023,5.86733,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2024,5.637648,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2025,3.270383,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2018,13.573831,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2019,12.742036,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2020,15.994639,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2021,16.432921,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2022,13.159119,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2023,10.30303,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2024,10.482727,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2025,8.149857,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2018,10.937181,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2019,9.407855,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2020,12.372887,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2021,13.271414,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2022,9.891953,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2023,8.012354,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2024,7.972941,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2025,5.615461,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2018,11.158126,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2019,9.312685,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2020,11.272108,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2021,15.170046,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2022,9.091527,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2023,7.535332,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2024,7.184619,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2025,4.88973,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2018,17.344366,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2019,15.918707,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2020,18.359641,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2021,20.125589,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2022,13.149032,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2023,11.926961,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2024,7.462507,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2025,8.565866,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2018,14.178774,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2019,12.537306,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2020,14.715312,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2021,17.573075,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2022,11.051929,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2023,9.656504,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2024,7.318831,,
A,Annuale,ITD2,Provincia Autonoma Trento,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2025,6.658034,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2018,11.990578,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2019,9.513964,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2020,12.824433,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2021,13.033745,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2022,12.718576,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2023,7.779314,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2024,6.704259,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2025,6.27498,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2018,17.666357,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2019,15.47987,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2020,16.842311,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2021,14.797423,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2022,13.590153,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2023,13.425846,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2024,11.410782,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2025,10.450407,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2018,14.760315,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2019,12.421351,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2020,14.778037,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2021,13.888638,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2022,13.139445,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2023,10.507069,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2024,8.973313,,
A,Annuale,ITD3,Veneto,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,2025,8.28008,,
A,Annuale,ITD4,Friuli-Venezia Giulia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2018,12.284991,,
A,Annuale,ITD4,Friuli-Venezia Giulia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2019,11.27454,,
A,Annuale,ITD4,Friuli-Venezia Giulia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2020,9.962663,,
A,Annuale,ITD4,Friuli-Venezia Giulia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2021,14.134128,,
A,Annuale,ITD4,Friuli-Venezia Giulia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2022,10.816096,,
A,Annuale,ITD4,Friuli-Venezia Giulia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2023,8.78434,,
A,Annuale,ITD4,Friuli-Venezia Giulia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2024,8.721789,,
A,Annuale,ITD4,Friuli-Venezia Giulia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,2025,6.79644,,
A,Annuale,ITD4,Friuli-Venezia Giulia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2018,16.552349,,
A,Annuale,ITD4,Friuli-Venezia Giulia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2019,16.245012,,
A,Annuale,ITD4,Friuli-Venezia Giulia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,2020,17.612772,,
